sid,search,"splunk_server","_time","is_realtime","api_et","api_lt","event_count","exec_time","result_count","scan_count","search_et","search_lt",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_api_et","__mv_api_lt","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_search_et","__mv_search_lt","__mv_status","__mv_total_run_time"
"1717892101.272","| savedsearch instrumentation.usage.users.active","BEER-PC01","1717892101.180302",0,"1717707600.000000000","1717880399.000000000",0,1717892101,0,897,"1717707600.000000000","1717880399.000000000",completed,"0.146",,,,,,,,,,,,,,,
"1717892101.273","| savedsearch instrumentation.deployment.node","BEER-PC01","1717892101.990843",0,"1717707600.000000000","1717880399.000000000",288,1717892102,2,288,"1717707600.000000000","1717880399.000000000",completed,"0.489",,,,,,,,,,,,,,,
"1717892103.274","| savedsearch instrumentation.deployment.index","BEER-PC01","1717892103.247985",0,"1717707600.000000000","1717880399.000000000",0,1717892103,11,0,"1717707600.000000000","1717880399.000000000",completed,"0.526",,,,,,,,,,,,,,,
"1717892104.275","| savedsearch instrumentation.usage.search.type","BEER-PC01","1717892104.590971",0,"1717707600.000000000","1717880399.000000000",5,1717892104,2,5,"1717707600.000000000","1717880399.000000000",completed,"0.147",,,,,,,,,,,,,,,
"1717892105.276","| savedsearch instrumentation.licensing.stack","BEER-PC01","1717892105.494992",0,"1717707600.000000000","1717880399.000000000",2,1717892105,2,2,"1717707600.000000000","1717880399.000000000",completed,"0.263",,,,,,,,,,,,,,,
"1717892106.277","| savedsearch instrumentation.deployment.forwarders","BEER-PC01","1717892106.514714",0,"1717707600.000000000","1717880399.000000000",0,1717892106,0,0,"1717707600.000000000","1717880399.000000000",completed,"0.138",,,,,,,,,,,,,,,
"1717892107.278","| savedsearch instrumentation.usage.indexing.sourcetype","BEER-PC01","1717892107.310056",0,"1717707600.000000000","1717880399.000000000",17272,1717892107,32,17272,"1717707600.000000000","1717880399.000000000",completed,"0.291",,,,,,,,,,,,,,,
"1717892108.279","| savedsearch instrumentation.deployment.clustering.indexer","BEER-PC01","1717892108.393521",0,"1717707600.000000000","1717880399.000000000",0,1717892108,1,0,"1717707600.000000000","1717880399.000000000",completed,"0.128",,,,,,,,,,,,,,,
"1717892109.280","| savedsearch instrumentation.usage.app.page","BEER-PC01","1717892109.195776",0,"1717707600.000000000","1717880399.000000000",0,1717892109,0,1,"1717707600.000000000","1717880399.000000000",completed,"0.147",,,,,,,,,,,,,,,
"1717892183.281","search index=_introspection sourcetype=splunk_telemetry | spath date | search  date>=2024-06-07 date<=2024-06-08 (visibility= *anonymous* OR visibility= *license* OR visibility= *support*)","BEER-PC01","1717892183.829566",0,"1717892009.000000000","1717892183.000000000",70,1717892184,70,71,"1717892009.000000000","1717892183.000000000",completed,"0.155",,,,,,,,,,,,,,,
"1718755894.76","| savedsearch instrumentation.deployment.app","BEER-PC01","1718755894.837763",0,"1717794000.000000000","1718744399.000000000",0,1718755895,18,0,"1717794000.000000000","1718744399.000000000",completed,"0.115",,,,,,,,,,,,,,,
"1718755895.77","| savedsearch instrumentation.topology.deployment.licensing.slave","BEER-PC01","1718755895.687391",0,"1717794000.000000000","1718744399.000000000",0,1718755895,1,0,"1717794000.000000000","1718744399.000000000",completed,"0.081",,,,,,,,,,,,,,,
"1718755896.78","| savedsearch instrumentation.usage.search.report_acceleration","BEER-PC01","1718755896.534639",0,"1717794000.000000000","1718744399.000000000",0,1718755896,0,0,"1717794000.000000000","1718744399.000000000",failed,"0.863",,,,,,,,,,,,,,,
"1718755898.79","| savedsearch instrumentation.usage.search.searchTelemetry","BEER-PC01","1718755898.050153",0,"1717794000.000000000","1718744399.000000000",298,1718755898,0,298,"1717794000.000000000","1718744399.000000000",failed,"0.975",,,,,,,,,,,,,,,
"1718755899.80","| savedsearch instrumentation.usage.search.searchtelemetry.sourcetypeUsage","BEER-PC01","1718755899.787356",0,"1717794000.000000000","1718744399.000000000",1124,1718755900,0,1124,"1717794000.000000000","1718744399.000000000",failed,"0.835",,,,,,,,,,,,,,,
"1718755901.81","| savedsearch instrumentation.usage.lookups.lookupDefinitions","BEER-PC01","1718755901.279764",0,"1717794000.000000000","1718744399.000000000",0,1718755901,0,0,"1717794000.000000000","1718744399.000000000",failed,"0.864",,,,,,,,,,,,,,,
"1718755902.82","| savedsearch instrumentation.performance.bundleReplication","BEER-PC01","1718755902.788426",0,"1717794000.000000000","1718744399.000000000",0,1718755903,0,0,"1717794000.000000000","1718744399.000000000",failed,"0.858",,,,,,,,,,,,,,,
"1718755904.83","| savedsearch instrumentation.performance.bundleReplicationCycle","BEER-PC01","1718755904.304034",0,"1717794000.000000000","1718744399.000000000",0,1718755904,0,0,"1717794000.000000000","1718744399.000000000",failed,"0.654",,,,,,,,,,,,,,,
"1718755905.84","| savedsearch instrumentation.usage.metrics","BEER-PC01","1718755905.892125",0,"1717794000.000000000","1718744399.000000000",0,1718755906,0,0,"1718755005.000000000","2147483647.000000000",completed,"0.10200000000000001",,,,,,,,,,,,,,,
"1718755906.85","| savedsearch instrumentation.usage.rollup","BEER-PC01","1718755906.676862",0,"1717794000.000000000","1718744399.000000000",0,1718755906,0,0,"1717794000.000000000","1718744399.000000000",failed,"0.922",,,,,,,,,,,,,,,
"1718755908.86","| savedsearch instrumentation.usage.kvstore","BEER-PC01","1718755908.373255",0,"1717794000.000000000","1718744399.000000000",0,1718755908,1,0,"1717794000.000000000","1718744399.000000000",completed,"0.10200000000000001",,,,,,,,,,,,,,,
"1718755909.87","| savedsearch instrumentation.usage.healthMonitor.currentState","BEER-PC01","1718755909.184951",0,"1717794000.000000000","1718744399.000000000",0,1718755909,1,0,"1717794000.000000000","1718744399.000000000",completed,"0.612",,,,,,,,,,,,,,,
"1718755910.88","| savedsearch instrumentation.usage.savedSearches.alerts","BEER-PC01","1718755910.457251",0,"1717794000.000000000","1718744399.000000000",0,1718755910,0,0,"1717794000.000000000","1718744399.000000000",failed,"0.807",,,,,,,,,,,,,,,
"1718755911.89","| savedsearch instrumentation.usage.streamingMetricAlerts","BEER-PC01","1718755911.979246",0,"1717794000.000000000","1718744399.000000000",0,1718755912,0,0,"1717794000.000000000","1718744399.000000000",failed,"0.774",,,,,,,,,,,,,,,
"1718755913.90","| savedsearch instrumentation.usage.durableSearch","BEER-PC01","1718755913.483176",0,"1717794000.000000000","1718744399.000000000",0,1718755913,0,0,"1717794000.000000000","1718744399.000000000",failed,"0.762",,,,,,,,,,,,,,,
"1718755914.91","| savedsearch instrumentation.usage.rest","BEER-PC01","1718755914.973652",0,"1717794000.000000000","1718744399.000000000",718,1718755915,4,718,"1717794000.000000000","1718744399.000000000",completed,"0.23600000000000002",,,,,,,,,,,,,,,
"1718755923.92","| savedsearch instrumentation.performance.indexing","BEER-PC01","1718755923.330284",0,"1717794000.000000000","1718744399.000000000",3367,1718755923,11,3367,"1717794000.000000000","1718744399.000000000",completed,"0.295",,,,,,,,,,,,,,,
"1718755924.93","| savedsearch instrumentation.performance.search","BEER-PC01","1718755924.419239",0,"1717794000.000000000","1718744399.000000000",341,1718755924,7,341,"1717794000.000000000","1718744399.000000000",completed,"0.19",,,,,,,,,,,,,,,
"1718755925.94","| savedsearch instrumentation.usage.search.concurrent","BEER-PC01","1718755925.280526",0,"1717794000.000000000","1718744399.000000000",7,1718755925,4,7,"1717794000.000000000","1718744399.000000000",completed,"0.165",,,,,,,,,,,,,,,
"1718755926.95","| savedsearch instrumentation.usage.users.active","BEER-PC01","1718755926.108877",0,"1717794000.000000000","1718744399.000000000",0,1718755926,0,1035,"1717794000.000000000","1718744399.000000000",completed,"0.158",,,,,,,,,,,,,,,
"1718755926.96","| savedsearch instrumentation.deployment.node","BEER-PC01","1718755926.971071",0,"1717794000.000000000","1718744399.000000000",345,1718755927,8,345,"1717794000.000000000","1718744399.000000000",completed,"0.489",,,,,,,,,,,,,,,
"1718755928.97","| savedsearch instrumentation.deployment.index","BEER-PC01","1718755928.274840",0,"1717794000.000000000","1718744399.000000000",0,1718755928,11,0,"1717794000.000000000","1718744399.000000000",completed,"0.5700000000000001",,,,,,,,,,,,,,,
"1718755929.98","| savedsearch instrumentation.usage.search.type","BEER-PC01","1718755929.558284",0,"1717794000.000000000","1718744399.000000000",7,1718755929,4,7,"1717794000.000000000","1718744399.000000000",completed,"0.151",,,,,,,,,,,,,,,
"1718755930.99","| savedsearch instrumentation.licensing.stack","BEER-PC01","1718755930.388699",0,"1717794000.000000000","1718744399.000000000",11,1718755930,11,11,"1717794000.000000000","1718744399.000000000",completed,"0.23500000000000001",,,,,,,,,,,,,,,
"1718755931.100","| savedsearch instrumentation.deployment.forwarders","BEER-PC01","1718755931.470953",0,"1717794000.000000000","1718744399.000000000",0,1718755931,0,0,"1717794000.000000000","1718744399.000000000",completed,"0.14",,,,,,,,,,,,,,,
"1718755932.101","| savedsearch instrumentation.usage.indexing.sourcetype","BEER-PC01","1718755932.300587",0,"1717794000.000000000","1718744399.000000000",18323,1718755932,117,18323,"1717794000.000000000","1718744399.000000000",completed,"0.34600000000000003",,,,,,,,,,,,,,,
"1718755933.102","| savedsearch instrumentation.deployment.clustering.indexer","BEER-PC01","1718755933.540644",0,"1717794000.000000000","1718744399.000000000",0,1718755933,1,0,"1717794000.000000000","1718744399.000000000",completed,"0.153",,,,,,,,,,,,,,,
"1718755934.103","| savedsearch instrumentation.usage.app.page","BEER-PC01","1718755934.407828",0,"1717794000.000000000","1718744399.000000000",0,1718755934,0,1,"1717794000.000000000","1718744399.000000000",completed,"0.2",,,,,,,,,,,,,,,
"1718755941.104","search index=_introspection sourcetype=splunk_telemetry | spath date | search  date>=2024-06-08 date<=2024-06-18 (visibility= *anonymous* OR visibility= *license* OR visibility= *support*)","BEER-PC01","1718755941.540946",0,"1718755833.000000000","1718755941.000000000",188,1718755941,188,189,"1718755833.000000000","1718755941.000000000",completed,"0.223",,,,,,,,,,,,,,,
"1718842083.3","| savedsearch instrumentation.deployment.app","BEER-PC01","1718842083.581385",0,"1718658000.000000000","1718830799.000000000",0,1718842083,18,0,"1718658000.000000000","1718830799.000000000",completed,"0.097",,,,,,,,,,,,,,,
"1718842084.4","| savedsearch instrumentation.topology.deployment.licensing.slave","BEER-PC01","1718842084.392974",0,"1718658000.000000000","1718830799.000000000",0,1718842084,1,0,"1718658000.000000000","1718830799.000000000",completed,"0.077",,,,,,,,,,,,,,,
"1718842085.5","| savedsearch instrumentation.usage.search.report_acceleration","BEER-PC01","1718842085.158277",0,"1718658000.000000000","1718830799.000000000",0,1718842085,0,0,"1718658000.000000000","1718830799.000000000",failed,"0.932",,,,,,,,,,,,,,,
"1718842086.6","| savedsearch instrumentation.usage.search.searchTelemetry","BEER-PC01","1718842086.820299",0,"1718658000.000000000","1718830799.000000000",169,1718842087,0,169,"1718658000.000000000","1718830799.000000000",failed,"0.8250000000000001",,,,,,,,,,,,,,,
"1718842088.7","| savedsearch instrumentation.usage.search.searchtelemetry.sourcetypeUsage","BEER-PC01","1718842088.304975",0,"1718658000.000000000","1718830799.000000000",575,1718842088,0,575,"1718658000.000000000","1718830799.000000000",failed,"0.86",,,,,,,,,,,,,,,
"1718842089.8","| savedsearch instrumentation.usage.lookups.lookupDefinitions","BEER-PC01","1718842089.776736",0,"1718658000.000000000","1718830799.000000000",0,1718842090,0,0,"1718658000.000000000","1718830799.000000000",failed,"0.904",,,,,,,,,,,,,,,
"1718842091.9","| savedsearch instrumentation.performance.bundleReplication","BEER-PC01","1718842091.437945",0,"1718658000.000000000","1718830799.000000000",0,1718842091,0,0,"1718658000.000000000","1718830799.000000000",failed,"0.845",,,,,,,,,,,,,,,
"1718842092.10","| savedsearch instrumentation.performance.bundleReplicationCycle","BEER-PC01","1718842092.895785",0,"1718658000.000000000","1718830799.000000000",0,1718842093,0,0,"1718658000.000000000","1718830799.000000000",failed,"0.682",,,,,,,,,,,,,,,
"1718842094.11","| savedsearch instrumentation.usage.metrics","BEER-PC01","1718842094.325956",0,"1718658000.000000000","1718830799.000000000",0,1718842094,0,0,"1718841194.000000000","2147483647.000000000",completed,"0.081",,,,,,,,,,,,,,,
"1718842095.12","| savedsearch instrumentation.usage.rollup","BEER-PC01","1718842095.105002",0,"1718658000.000000000","1718830799.000000000",0,1718842095,0,0,"1718658000.000000000","1718830799.000000000",failed,"0.936",,,,,,,,,,,,,,,
"1718842096.13","| savedsearch instrumentation.usage.kvstore","BEER-PC01","1718842096.803388",0,"1718658000.000000000","1718830799.000000000",0,1718842097,1,0,"1718658000.000000000","1718830799.000000000",completed,"0.116",,,,,,,,,,,,,,,
"1718842097.14","| savedsearch instrumentation.usage.healthMonitor.currentState","BEER-PC01","1718842097.589741",0,"1718658000.000000000","1718830799.000000000",0,1718842097,1,0,"1718658000.000000000","1718830799.000000000",completed,"0.62",,,,,,,,,,,,,,,
"1718842098.15","| savedsearch instrumentation.usage.savedSearches.alerts","BEER-PC01","1718842098.853490",0,"1718658000.000000000","1718830799.000000000",0,1718842099,0,0,"1718658000.000000000","1718830799.000000000",failed,"0.809",,,,,,,,,,,,,,,
"1718842100.16","| savedsearch instrumentation.usage.streamingMetricAlerts","BEER-PC01","1718842100.344198",0,"1718658000.000000000","1718830799.000000000",0,1718842100,0,0,"1718658000.000000000","1718830799.000000000",failed,"0.802",,,,,,,,,,,,,,,
"1718842101.17","| savedsearch instrumentation.usage.durableSearch","BEER-PC01","1718842101.894390",0,"1718658000.000000000","1718830799.000000000",0,1718842102,0,0,"1718658000.000000000","1718830799.000000000",failed,"0.835",,,,,,,,,,,,,,,
"1718842103.18","| savedsearch instrumentation.usage.rest","BEER-PC01","1718842103.366415",0,"1718658000.000000000","1718830799.000000000",363,1718842103,4,453,"1718658000.000000000","1718830799.000000000",completed,"0.211",,,,,,,,,,,,,,,
"1718842111.19","| savedsearch instrumentation.performance.indexing","BEER-PC01","1718842111.610655",0,"1718658000.000000000","1718830799.000000000",2577,1718842111,2,2577,"1718658000.000000000","1718830799.000000000",completed,"0.252",,,,,,,,,,,,,,,
"1718842112.20","| savedsearch instrumentation.performance.search","BEER-PC01","1718842112.613414",0,"1718658000.000000000","1718830799.000000000",171,1718842112,2,171,"1718658000.000000000","1718830799.000000000",completed,"0.15",,,,,,,,,,,,,,,
"1718842113.21","| savedsearch instrumentation.usage.search.concurrent","BEER-PC01","1718842113.397293",0,"1718658000.000000000","1718830799.000000000",3,1718842113,2,3,"1718658000.000000000","1718830799.000000000",completed,"0.138",,,,,,,,,,,,,,,
"1718842114.22","| savedsearch instrumentation.usage.users.active","BEER-PC01","1718842114.175898",0,"1718658000.000000000","1718830799.000000000",0,1718842114,0,540,"1718658000.000000000","1718830799.000000000",completed,"0.14300000000000002",,,,,,,,,,,,,,,
"1718842115.23","| savedsearch instrumentation.deployment.node","BEER-PC01","1718842115.164274",0,"1718658000.000000000","1718830799.000000000",213,1718842115,2,213,"1718658000.000000000","1718830799.000000000",completed,"0.403",,,,,,,,,,,,,,,
"1718842116.24","| savedsearch instrumentation.deployment.index","BEER-PC01","1718842116.198518",0,"1718658000.000000000","1718830799.000000000",0,1718842116,11,0,"1718658000.000000000","1718830799.000000000",completed,"0.521",,,,,,,,,,,,,,,
"1718842117.25","| savedsearch instrumentation.usage.search.type","BEER-PC01","1718842117.506042",0,"1718658000.000000000","1718830799.000000000",3,1718842117,2,3,"1718658000.000000000","1718830799.000000000",completed,"0.14400000000000002",,,,,,,,,,,,,,,
"1718842118.26","| savedsearch instrumentation.licensing.stack","BEER-PC01","1718842118.328557",0,"1718658000.000000000","1718830799.000000000",2,1718842118,2,2,"1718658000.000000000","1718830799.000000000",completed,"0.20500000000000002",,,,,,,,,,,,,,,
"1718842119.27","| savedsearch instrumentation.deployment.forwarders","BEER-PC01","1718842119.148217",0,"1718658000.000000000","1718830799.000000000",0,1718842119,0,0,"1718658000.000000000","1718830799.000000000",completed,"0.138",,,,,,,,,,,,,,,
"1718842119.28","| savedsearch instrumentation.usage.indexing.sourcetype","BEER-PC01","1718842119.909104",0,"1718658000.000000000","1718830799.000000000",13812,1718842120,28,13812,"1718658000.000000000","1718830799.000000000",completed,"0.264",,,,,,,,,,,,,,,
